STATION_FROM,STATION_TO,DISTANCE
90,24,2.5079000000000002
24,91,2.9344
91,24,2.9344
24,92,3.3818
92,24,3.3818
24,93,3.7564
93,24,3.7564
24,94,3.6843000000000004
94,24,3.6843000000000004
24,95,3.8316999999999997
95,24,3.8316999999999997
24,96,4.786
96,24,4.786
24,97,4.7206
97,24,4.7206
24,98,4.0866999999999996
98,24,4.0866999999999996
24,99,1.4570999999999998
99,24,1.4570999999999998
24,100,3.2833
100,24,3.2833
24,101,1.6137000000000001
101,24,1.6137000000000001
24,102,1.2959
102,24,1.2959
24,103,3.0991999999999997
103,24,3.0991999999999997
24,104,3.1579
104,24,3.1579
24,105,2.9203
105,24,2.9203
24,106,2.5711999999999997
106,24,2.5711999999999997
24,107,2.6445
107,24,2.6445
24,108,2.3581999999999996
108,24,2.3581999999999996
24,109,1.0489000000000002
109,24,1.0489000000000002
24,110,2.4884
110,24,2.4884
24,111,0.8389
111,24,0.8389
24,112,1.1655
112,24,1.1655
24,113,2.4435
113,24,2.4435
24,114,3.3447
114,24,3.3447
24,115,1.3535
115,24,1.3535
24,116,1.5417
116,24,1.5417
24,117,2.6548000000000003
117,24,2.6548000000000003
25,26,0.4925
26,25,0.4925
25,27,1.9319000000000002
27,25,1.9319000000000002
25,28,2.5429
28,25,2.5429
25,29,2.9859
29,25,2.9859
25,30,3.0028
30,25,3.0028
25,31,2.9617
31,25,2.9617
25,32,0.8762000000000001
32,25,0.8762000000000001
25,33,2.0021
33,25,2.0021
25,34,1.9904000000000002
34,25,1.9904000000000002
25,35,3.3381999999999996
35,25,3.3381999999999996
25,36,1.3976
36,25,1.3976
25,37,2.0561
37,25,2.0561
25,38,2.2946999999999997
38,25,2.2946999999999997
25,39,0.9462999999999999
39,25,0.9462999999999999
25,40,2.5884
40,25,2.5884
25,41,1.2226
41,25,1.2226
25,42,3.6921999999999997
42,25,3.6921999999999997
25,43,2.2249
43,25,2.2249
25,44,2.8135
44,25,2.8135
25,45,1.9782
45,25,1.9782
25,47,0.6818
47,25,0.6818
25,48,1.5019
48,25,1.5019
25,49,1.3297999999999999
49,25,1.3297999999999999
25,50,3.8296
50,25,3.8296
25,51,2.5572
51,25,2.5572
25,52,1.749
52,25,1.749
25,53,2.1595
53,25,2.1595
25,54,2.2071
54,25,2.2071
25,55,1.5395999999999999
55,25,1.5395999999999999
25,56,0.6634
56,25,0.6634
25,57,0.5006
57,25,0.5006
25,58,0.6189
58,25,0.6189
25,59,2.8095
59,25,2.8095
25,60,3.0915
60,25,3.0915
25,61,2.8882
61,25,2.8882
25,62,0.788
62,25,0.788
25,63,0.3281
63,25,0.3281
25,64,1.3627
64,25,1.3627
25,65,1.9450999999999998
65,25,1.9450999999999998
25,66,2.1988000000000003
66,25,2.1988000000000003
25,67,2.4593000000000003
67,25,2.4593000000000003
25,68,1.3572
68,25,1.3572
25,69,0.8611
69,25,0.8611
25,71,1.9265
71,25,1.9265
25,72,3.7265
72,25,3.7265
25,73,3.7611999999999997
73,25,3.7611999999999997
25,74,3.3015
74,25,3.3015
25,75,4.400399999999999
75,25,4.400399999999999
25,76,4.7393
76,25,4.7393
25,77,3.287
77,25,3.287
25,78,3.2709
78,25,3.2709
25,79,3.2653000000000003
79,25,3.2653000000000003
25,80,4.9784
80,25,4.9784
25,82,5.155600000000001
82,25,5.155600000000001
25,83,5.166399999999999
83,25,5.166399999999999
25,84,4.497199999999999
84,25,4.497199999999999
25,85,4.7548
85,25,4.7548
25,86,4.185
86,25,4.185
25,87,3.7044
87,25,3.7044
25,88,4.0509
88,25,4.0509
25,89,0.5498999999999999
89,25,0.5498999999999999
25,90,1.6405999999999998
90,25,1.6405999999999998
25,91,1.3945999999999998
91,25,1.3945999999999998
25,92,4.0845
92,25,4.0845
25,93,4.4591
93,25,4.4591
25,94,4.3869
94,25,4.3869
25,95,4.5344
95,25,4.5344
25,96,5.4426000000000005
96,25,5.4426000000000005
25,97,5.43
97,25,5.43
25,98,2.0475
98,25,2.0475
25,99,1.0079
99,25,1.0079
25,100,3.986
100,25,3.986
25,101,3.2351
101,25,3.2351
25,102,3.3228
102,25,3.3228
25,103,4.853800000000001
103,25,4.853800000000001
25,104,4.9124
104,25,4.9124
25,105,4.7447
105,25,4.7447
25,106,4.3955
106,25,4.3955
25,107,4.4689
107,25,4.4689
25,108,4.182600000000001
108,25,4.182600000000001
25,109,2.3414
109,25,2.3414
25,110,4.3126999999999995
110,25,4.3126999999999995
25,111,2.6633
111,25,2.6633
25,112,2.7055
112,25,2.7055
25,113,0.224
113,25,0.224
25,114,0.9755
114,25,0.9755
25,115,2.2988000000000004
115,25,2.2988000000000004
25,116,3.5686
116,25,3.5686
25,117,1.7196
117,25,1.7196
26,27,1.7960999999999998
27,26,1.7960999999999998
26,28,2.4347
28,26,2.4347
26,29,2.8775999999999997
29,26,2.8775999999999997
26,30,2.8946
30,26,2.8946
26,31,2.8534
31,26,2.8534
26,32,0.768
32,26,0.768
26,33,1.8938
33,26,1.8938
26,34,2.1812
34,26,2.1812
26,35,3.23
35,26,3.23
26,36,1.2618
36,26,1.2618
26,37,1.9203
37,26,1.9203
26,38,2.1865
38,26,2.1865
26,39,1.1371
39,26,1.1371
26,40,2.4802
40,26,2.4802
26,41,1.4134
41,26,1.4134
26,42,3.584
42,26,3.584
26,43,2.4156999999999997
43,26,2.4156999999999997
26,44,2.7051999999999996
44,26,2.7051999999999996
26,45,1.87
45,26,1.87
26,47,0.8726
47,26,0.8726
26,48,1.9365
48,26,1.9365
26,49,1.7645
49,26,1.7645
26,50,3.7214
50,26,3.7214
26,51,1.9690999999999999
51,26,1.9690999999999999
26,52,1.6132
52,26,1.6132
26,53,2.0237
53,26,2.0237
26,54,2.3979
54,26,2.3979
26,55,1.7304000000000002
55,26,1.7304000000000002
26,56,0.884
56,26,0.884
26,57,0.75
57,26,0.75
26,58,1.0477
58,26,1.0477
26,59,2.7013000000000003
59,26,2.7013000000000003
26,60,2.9831999999999996
60,26,2.9831999999999996
26,61,2.7799
61,26,2.7799
26,62,1.2227000000000001
62,26,1.2227000000000001
26,63,0.7627
63,26,0.7627
26,64,1.2545
64,26,1.2545
26,65,2.5361
65,26,2.5361
26,66,2.7898
66,26,2.7898
26,67,3.0503
67,26,3.0503
26,68,1.7918
68,26,1.7918
26,69,1.2958
69,26,1.2958
26,71,1.7907
71,26,1.7907
26,72,3.0114
72,26,3.0114
26,73,3.0462
73,26,3.0462
26,74,3.1933000000000002
74,26,3.1933000000000002
26,75,3.6854
75,26,3.6854
26,76,3.911
76,26,3.911
26,77,3.1788000000000003
77,26,3.1788000000000003
26,78,3.1626999999999996
78,26,3.1626999999999996
26,79,3.1571
79,26,3.1571
26,80,4.2634
80,26,4.2634
26,82,5.3464
82,26,5.3464
26,83,5.3571
83,26,5.3571
26,84,4.688
84,26,4.688
26,85,4.945600000000001
85,26,4.945600000000001
26,86,4.0768
86,26,4.0768
26,87,3.5961999999999996
87,26,3.5961999999999996
26,88,3.9427
88,26,3.9427
26,89,0.7407
89,26,0.7407
26,90,2.0751999999999997
90,26,2.0751999999999997
26,91,2.0225999999999997
91,26,2.0225999999999997
26,92,3.9763
92,26,3.9763
26,93,4.3508000000000004
93,26,4.3508000000000004
26,94,4.2787
94,26,4.2787
26,95,4.4262
95,26,4.4262
26,96,5.6334
96,26,5.6334
26,97,5.6208
97,26,5.6208
26,98,1.9117
98,26,1.9117
26,99,1.4425999999999999
99,26,1.4425999999999999
26,100,3.8778
100,26,3.8778
26,101,3.1268000000000002
101,26,3.1268000000000002
26,102,3.2146
102,26,3.2146
26,103,4.7456000000000005
103,26,4.7456000000000005
26,104,4.8042
104,26,4.8042
26,105,4.6365
105,26,4.6365
26,106,4.2873
106,26,4.2873
26,107,4.3607
107,26,4.3607
26,108,4.0743
108,26,4.0743
26,109,2.2331
109,26,2.2331
26,110,4.2045
110,26,4.2045
26,111,2.555
111,26,2.555
26,112,2.9021999999999997
112,26,2.9021999999999997
26,113,0.2685
113,26,0.2685
26,114,1.1663
114,26,1.1663
26,115,2.4955
115,26,2.4955
26,116,3.4604
116,26,3.4604
26,117,2.1543
117,26,2.1543
27,28,2.625
28,27,2.625
27,29,3.068
29,27,3.068
27,30,3.085
30,27,3.085
27,31,3.0438
31,27,3.0438
27,32,0.9582999999999999
32,27,0.9582999999999999
27,33,2.0841999999999996
33,27,2.0841999999999996
27,34,2.6330999999999998
34,27,2.6330999999999998
27,35,3.4204
35,27,3.4204
27,36,1.6803
36,27,1.6803
27,37,2.3388
37,27,2.3388
27,38,2.3769
38,27,2.3769
27,39,1.589
39,27,1.589
27,40,2.6706
40,27,2.6706
27,41,1.8653
41,27,1.8653
27,42,3.7743
42,27,3.7743
27,43,2.8676
43,27,2.8676
27,44,2.8956
44,27,2.8956
27,45,2.0603000000000002
45,27,2.0603000000000002
27,47,1.3245
47,27,1.3245
27,48,2.3421999999999996
48,27,2.3421999999999996
27,49,2.1078
49,27,2.1078
27,50,3.9118000000000004
50,27,3.9118000000000004
27,51,2.3876
51,27,2.3876
27,52,2.0317
52,27,2.0317
27,53,2.4421999999999997
53,27,2.4421999999999997
27,54,2.2856
54,27,2.2856
27,55,1.8882999999999999
55,27,1.8882999999999999
27,56,1.3609
56,27,1.3609
27,57,1.2269
57,27,1.2269
27,58,1.3969
58,27,1.3969
27,59,2.8916
59,27,2.8916
27,60,3.1736
60,27,3.1736
27,61,2.9703000000000004
61,27,2.9703000000000004
27,62,1.566
62,27,1.566
27,63,0.9182
63,27,0.9182
27,64,1.4449
64,27,1.4449
27,65,2.7265
65,27,2.7265
27,66,2.9800999999999997
66,27,2.9800999999999997
27,67,3.2407
67,27,3.2407
27,68,2.1351999999999998
68,27,2.1351999999999998
27,69,1.6392
69,27,1.6392
27,71,2.2091999999999996
71,27,2.2091999999999996
27,72,3.4213
72,27,3.4213
27,73,3.456
73,27,3.456
27,74,3.3836999999999997
74,27,3.3836999999999997
27,75,4.0952
75,27,4.0952
27,76,4.3209
76,27,4.3209
27,77,3.3691
77,27,3.3691
27,78,3.353
78,27,3.353
27,79,3.3474
79,27,3.3474
27,80,4.6732
80,27,4.6732
27,82,4.7861
82,27,4.7861
27,83,5.809
83,27,5.809
27,84,5.1399
84,27,5.1399
27,85,5.3975
85,27,5.3975
27,86,4.2671
86,27,4.2671
27,87,3.7865
87,27,3.7865
27,88,4.133
88,27,4.133
27,89,1.1925999999999999
89,27,1.1925999999999999
27,90,2.4186
90,27,2.4186
27,91,2.4995
91,27,2.4995
27,92,4.166600000000001
92,27,4.166600000000001
27,93,4.5412
93,27,4.5412
27,94,4.4691
94,27,4.4691
27,95,4.6165
95,27,4.6165
27,96,5.5708
96,27,5.5708
27,97,5.5054
97,27,5.5054
27,98,0.1156
98,27,0.1156
27,99,1.6477
99,27,1.6477
27,100,4.0681
100,27,4.0681
27,101,3.3171999999999997
101,27,3.3171999999999997
27,102,3.4049
102,27,3.4049
27,103,4.935899999999999
103,27,4.935899999999999
27,104,4.9945
104,27,4.9945
27,105,4.8268
105,27,4.8268
27,106,4.477600000000001
106,27,4.477600000000001
27,107,4.551
107,27,4.551
27,108,4.2646999999999995
108,27,4.2646999999999995
27,109,2.4235
109,27,2.4235
27,110,4.3948
110,27,4.3948
27,111,2.7454
111,27,2.7454
27,112,3.0925
112,27,3.0925
27,113,1.1036
113,27,1.1036
27,114,1.6182
114,27,1.6182
27,115,2.6859
115,27,2.6859
27,116,3.6508000000000003
116,27,3.6508000000000003
27,117,2.4976
117,27,2.4976
28,29,2.7361
29,28,2.7361
28,30,0.9789
30,28,0.9789
28,31,1.6448
31,28,1.6448
28,32,1.8135999999999999
32,28,1.8135999999999999
28,33,1.9136
33,28,1.9136
28,34,4.4461
34,28,4.4461
28,35,2.2535
35,28,2.2535
28,36,3.5233000000000003
36,28,3.5233000000000003
28,37,3.9784
37,28,3.9784
28,38,1.4075
38,28,1.4075
28,39,3.4021
39,28,3.4021
28,40,2.5
40,28,2.5
28,41,3.6784
41,28,3.6784
28,42,1.9967000000000001
42,28,1.9967000000000001
28,43,4.4142
43,28,4.4142
28,44,0.2706
44,28,0.2706
28,45,0.6013
45,28,0.6013
28,47,3.4972
47,28,3.4972
28,48,1.5318
48,28,1.5318
28,49,1.7684000000000002
49,28,1.7684000000000002
28,50,2.1342
50,28,2.1342
28,51,3.5890999999999997
51,28,3.5890999999999997
28,52,4.0817
52,28,4.0817
28,53,4.0817
53,28,4.0817
28,54,4.6629
54,28,4.6629
28,55,3.9954
55,28,3.9954
28,56,2.9443
56,28,2.9443
28,57,2.7851
57,28,2.7851
28,58,2.7537
58,28,2.7537
28,59,0.2666
59,28,0.2666
28,60,0.5485
60,28,0.5485
28,61,0.4427
61,28,0.4427
28,62,1.7635999999999998
62,28,1.7635999999999998
28,63,2.1147
63,28,2.1147
28,64,1.6627
64,28,1.6627
28,65,1.9161
65,28,1.9161
28,66,2.1696999999999997
66,28,2.1696999999999997
28,67,2.4301999999999997
67,28,2.4301999999999997
28,68,2.3836
68,28,2.3836
28,69,2.4875
69,28,2.4875
28,71,3.5886
71,28,3.5886
28,72,2.7475
72,28,2.7475
28,73,2.7822
73,28,2.7822
28,74,2.7098
74,28,2.7098
28,75,3.4214
75,28,3.4214
28,76,3.6471
76,28,3.6471
28,77,1.2631
77,28,1.2631
28,78,0.728
78,28,0.728
28,79,0.7223999999999999
79,28,0.7223999999999999
28,80,3.9994
80,28,3.9994
28,82,4.1123
82,28,4.1123
28,83,4.8658
83,28,4.8658
28,84,5.523899999999999
84,28,5.523899999999999
28,85,5.2462
85,28,5.2462
28,86,3.6841999999999997
86,28,3.6841999999999997
28,87,2.7419000000000002
87,28,2.7419000000000002
28,88,2.3554
88,28,2.3554
28,89,3.0056
89,28,3.0056
28,90,2.5945
90,28,2.5945
28,91,3.021
91,28,3.021
28,92,3.9404
92,28,3.9404
28,93,3.9583000000000004
93,28,3.9583000000000004
28,94,3.8861999999999997
94,28,3.8861999999999997
28,95,4.0336
95,28,4.0336
28,96,4.6435
96,28,4.6435
28,97,4.9225
97,28,4.9225
28,98,4.1732
98,28,4.1732
28,99,1.5437
99,28,1.5437
28,100,3.4852
100,28,3.4852
28,101,1.6728
101,28,1.6728
28,102,1.208
102,28,1.208
28,103,3.1583
103,28,3.1583
28,104,3.2169
104,28,3.2169
28,105,2.2018
105,28,2.2018
28,106,1.8525999999999998
106,28,1.8525999999999998
28,107,1.926
107,28,1.926
28,108,1.6396
108,28,1.6396
28,109,1.4603
109,28,1.4603
28,110,1.7698
110,28,1.7698
28,111,0.32739999999999997
111,28,0.32739999999999997
28,112,0.6286
112,28,0.6286
28,113,2.5301
113,28,2.5301
28,114,3.4313000000000002
114,28,3.4313000000000002
28,115,1.169
115,28,1.169
28,116,1.4539000000000002
116,28,1.4539000000000002
28,117,2.7414
117,28,2.7414
29,30,1.1844000000000001
30,29,1.1844000000000001
29,31,0.7631
31,29,0.7631
29,32,2.0665
32,29,2.0665
29,33,0.796
33,29,0.796
29,34,3.0539
34,29,3.0539
29,35,1.0969
35,29,1.0969
29,36,2.0982
36,29,2.0982
29,37,1.5772
37,29,1.5772
29,38,1.6604
38,29,1.6604
29,39,2.7999
39,29,2.7999
29,40,0.38989999999999997
40,29,0.38989999999999997
29,41,2.3952
41,29,2.3952
29,42,1.4509
42,29,1.4509
29,43,2.013
43,29,2.013
29,44,2.1791
44,29,2.1791
29,45,1.3437999999999999
45,29,1.3437999999999999
29,47,3.5911999999999997
47,29,3.5911999999999997
29,48,1.6257000000000001
48,29,1.6257000000000001
29,49,1.8624
49,29,1.8624
29,50,1.5883
50,29,1.5883
29,51,1.1879000000000002
51,29,1.1879000000000002
29,52,1.6805
52,29,1.6805
29,53,1.6805
53,29,1.6805
29,54,2.1757
54,29,2.1757
29,55,2.0853
55,29,2.0853
29,56,3.0382
56,29,3.0382
29,57,2.879
57,29,2.879
29,58,2.8476
58,29,2.8476
29,59,1.5662
59,29,1.5662
29,60,2.0616
60,29,2.0616
29,61,1.9478
61,29,1.9478
29,62,2.0165
62,29,2.0165
29,63,2.3676
63,29,2.3676
29,64,1.9156
64,29,1.9156
29,65,2.01
65,29,2.01
29,66,2.2636
66,29,2.2636
29,67,2.5242
67,29,2.5242
29,68,2.4775
68,29,2.4775
29,69,2.5815
69,29,2.5815
29,71,1.1874
71,29,1.1874
29,72,1.0977999999999999
72,29,1.0977999999999999
29,73,1.1325
73,29,1.1325
29,74,1.0602
74,29,1.0602
29,75,1.7717
75,29,1.7717
29,76,1.9974
76,29,1.9974
29,77,0.7682
77,29,0.7682
29,78,2.2411
78,29,2.2411
29,79,1.8257
79,29,1.8257
29,80,2.3498
80,29,2.3498
29,82,2.4626
82,29,2.4626
29,83,3.2423
83,29,3.2423
29,84,3.9004000000000003
84,29,3.9004000000000003
29,85,3.6227
85,29,3.6227
29,86,1.9437
86,29,1.9437
29,87,1.4630999999999998
87,29,1.4630999999999998
29,88,1.8095
88,29,1.8095
29,89,3.2585
89,29,3.2585
29,90,2.6884
90,29,2.6884
29,91,3.1149
91,29,3.1149
29,92,1.8432
92,29,1.8432
29,93,2.2177
93,29,2.2177
29,94,2.1456
94,29,2.1456
29,95,2.2931
95,29,2.2931
29,96,3.2473
96,29,3.2473
29,97,3.1819
97,29,3.1819
29,98,2.7481
98,29,2.7481
29,99,1.7966
99,29,1.7966
29,100,1.7447000000000001
100,29,1.7447000000000001
29,101,0.9937
101,29,0.9937
29,102,1.4573
102,29,1.4573
29,103,2.6124
103,29,2.6124
29,104,2.6711
104,29,2.6711
29,105,3.3682
105,29,3.3682
29,106,3.019
106,29,3.019
29,107,3.0924
107,29,3.0924
29,108,2.3898
108,29,2.3898
29,109,1.707
109,29,1.707
29,110,1.9718
110,29,1.9718
29,111,2.0289
111,29,2.0289
29,112,2.3761
112,29,2.3761
29,113,2.783
113,29,2.783
29,114,3.8081
114,29,3.8081
29,115,1.9694
115,29,1.9694
29,116,1.7030999999999998
116,29,1.7030999999999998
29,117,2.8353
117,29,2.8353
30,31,1.0146
31,30,1.0146
30,32,2.4619
32,30,2.4619
30,33,2.562
33,30,2.562
30,34,4.8222
34,30,4.8222
30,35,1.6205999999999998
35,30,1.6205999999999998
30,36,3.8665
36,30,3.8665
30,37,3.3455
37,30,3.3455
30,38,2.0558
38,30,2.0558
30,39,4.0504
39,30,4.0504
30,40,2.4931
40,30,2.4931
30,41,4.3267
41,30,4.3267
30,42,1.3638
42,30,1.3638
30,43,3.7813000000000003
43,30,3.7813000000000003
30,44,0.791
44,30,0.791
30,45,1.2495999999999998
45,30,1.2495999999999998
30,47,4.1456
47,30,4.1456
30,48,2.1801
48,30,2.1801
30,49,2.9185
49,30,2.9185
30,50,1.5012999999999999
50,30,1.5012999999999999
30,51,2.9562
51,30,2.9562
30,52,3.4488000000000003
52,30,3.4488000000000003
30,53,3.4488000000000003
53,30,3.4488000000000003
30,54,3.944
54,30,3.944
30,55,3.8535999999999997
55,30,3.8535999999999997
30,56,3.5926
56,30,3.5926
30,57,3.4334000000000002
57,30,3.4334000000000002
30,58,3.402
58,30,3.402
30,59,0.38180000000000003
59,30,0.38180000000000003
30,60,0.9242999999999999
60,30,0.9242999999999999
30,61,0.6309
61,30,0.6309
30,62,2.4119
62,30,2.4119
30,63,2.7631
63,30,2.7631
30,64,2.311
64,30,2.311
30,65,2.5644
65,30,2.5644
30,66,2.818
66,30,2.818
30,67,3.0786
67,30,3.0786
30,68,3.0319000000000003
68,30,3.0319000000000003
30,69,3.1359
69,30,3.1359
30,71,2.9556999999999998
71,30,2.9556999999999998
30,72,2.1145
72,30,2.1145
30,73,2.1493
73,30,2.1493
30,74,2.0769
74,30,2.0769
30,75,2.7885
75,30,2.7885
30,76,3.0141
76,30,3.0141
30,77,1.0468
77,30,1.0468
30,78,1.1038
78,30,1.1038
30,79,0.6884
79,30,0.6884
30,80,3.3665
80,30,3.3665
30,82,3.4793000000000003
82,30,3.4793000000000003
30,83,4.2329
83,30,4.2329
30,84,4.891
84,30,4.891
30,85,4.613300000000001
85,30,4.613300000000001
30,86,3.0513000000000003
86,30,3.0513000000000003
30,87,2.109
87,30,2.109
30,88,1.7225
88,30,1.7225
30,89,3.654
89,30,3.654
30,90,3.2428000000000003
90,30,3.2428000000000003
30,91,3.6693000000000002
91,30,3.6693000000000002
30,92,2.9508
92,30,2.9508
30,93,3.3254
93,30,3.3254
30,94,3.2533000000000003
94,30,3.2533000000000003
30,95,3.4006999999999996
95,30,3.4006999999999996
30,96,4.0106
96,30,4.0106
30,97,4.2896
97,30,4.2896
30,98,4.5164
98,30,4.5164
30,99,2.192
99,30,2.192
30,100,2.8523
100,30,2.8523
30,101,1.1448
101,30,1.1448
30,102,0.32
102,30,0.32
30,103,2.5254000000000003
103,30,2.5254000000000003
30,104,2.584
104,30,2.584
30,105,2.0935
105,30,2.0935
30,106,1.7444000000000002
106,30,1.7444000000000002
30,107,1.8177
107,30,1.8177
30,108,1.3397999999999999
108,30,1.3397999999999999
30,109,2.3253000000000004
109,30,2.3253000000000004
30,110,0.9218
110,30,0.9218
30,111,0.8478
111,30,0.8478
30,112,1.5428
112,30,1.5428
30,113,3.1784
113,30,3.1784
30,114,4.0796
114,30,4.0796
30,115,2.034
115,30,2.034
30,116,0.5658
116,30,0.5658
30,117,3.3897
117,30,3.3897
31,32,2.8832
32,31,2.8832
31,33,2.9831999999999996
33,31,2.9831999999999996
31,34,4.6685
34,31,4.6685
31,35,1.4669
35,31,1.4669
31,36,3.7129000000000003
36,31,3.7129000000000003
31,37,3.1918
37,31,3.1918
31,38,2.4771
38,31,2.4771
31,39,4.4717
39,31,4.4717
31,40,2.3395
40,31,2.3395
31,41,4.748
41,31,4.748
31,42,1.2102
42,31,1.2102
31,43,3.6275999999999997
43,31,3.6275999999999997
31,44,1.2123
44,31,1.2123
31,45,1.6709
45,31,1.6709
31,47,4.5668
47,31,4.5668
31,48,2.6014
48,31,2.6014
31,49,3.3398000000000003
49,31,3.3398000000000003
31,50,1.3476
50,31,1.3476
31,51,2.8025
51,31,2.8025
31,52,3.2950999999999997
52,31,3.2950999999999997
31,53,3.2950999999999997
53,31,3.2950999999999997
31,54,3.7904
54,31,3.7904
31,55,3.6999
55,31,3.6999
31,56,4.0139000000000005
56,31,4.0139000000000005
31,57,3.8547
57,31,3.8547
31,58,3.8233
58,31,3.8233
31,59,0.803
59,31,0.803
31,60,1.3456
60,31,1.3456
31,61,1.0522
61,31,1.0522
31,62,2.8331999999999997
62,31,2.8331999999999997
31,63,3.1843000000000004
63,31,3.1843000000000004
31,64,2.7323000000000004
64,31,2.7323000000000004
31,65,2.9857
65,31,2.9857
31,66,3.2393
66,31,3.2393
31,67,3.4998
67,31,3.4998
31,68,3.4532
68,31,3.4532
31,69,3.5572
69,31,3.5572
31,71,2.802
71,31,2.802
31,72,1.9609
72,31,1.9609
31,73,1.9955999999999998
73,31,1.9955999999999998
31,74,1.9233
74,31,1.9233
31,75,2.6348000000000003
75,31,2.6348000000000003
31,76,2.8605
76,31,2.8605
31,77,0.5326000000000001
77,31,0.5326000000000001
31,78,1.5251
78,31,1.5251
31,79,1.1096
79,31,1.1096
31,80,3.2128
80,31,3.2128
31,82,3.3257
82,31,3.3257
31,83,4.0792
83,31,4.0792
31,84,4.7373
84,31,4.7373
31,85,4.4597
85,31,4.4597
31,86,2.8977
86,31,2.8977
31,87,1.9553
87,31,1.9553
31,88,1.5688
88,31,1.5688
31,89,4.0753
89,31,4.0753
31,90,3.6641
90,31,3.6641
31,91,4.0906
91,31,4.0906
31,92,2.7971999999999997
92,31,2.7971999999999997
31,93,3.1717
93,31,3.1717
31,94,3.0995999999999997
94,31,3.0995999999999997
31,95,3.2471
95,31,3.2471
31,96,3.8569
96,31,3.8569
31,97,4.1358999999999995
97,31,4.1358999999999995
31,98,4.3628
98,31,4.3628
31,99,2.6133
99,31,2.6133
31,100,2.6986999999999997
100,31,2.6986999999999997
31,101,0.8862000000000001
101,31,0.8862000000000001
31,102,0.7413
102,31,0.7413
31,103,2.3716999999999997
103,31,2.3716999999999997
31,104,2.4304
104,31,2.4304
31,105,2.5148
105,31,2.5148
31,106,2.1656999999999997
106,31,2.1656999999999997
31,107,2.239
107,31,2.239
31,108,1.7610999999999999
108,31,1.7610999999999999
31,109,2.7466
109,31,2.7466
31,110,1.3431
110,31,1.3431
31,111,1.2691
111,31,1.2691
31,112,1.9641
112,31,1.9641
31,113,3.5997
113,31,3.5997
31,114,4.5009
114,31,4.5009
31,115,2.4553000000000003
115,31,2.4553000000000003
31,116,0.9871
116,31,0.9871
31,117,3.811
117,31,3.811
32,33,1.1259000000000001
33,32,1.1259000000000001
32,34,3.096
34,32,3.096
32,35,2.4621
35,32,2.4621
32,36,2.1732
36,32,2.1732
32,37,2.9423000000000004
37,32,2.9423000000000004
32,38,1.4185999999999999
38,32,1.4185999999999999
32,39,2.0519000000000003
39,32,2.0519000000000003
32,40,1.7123
40,32,1.7123
32,41,2.3282
41,32,2.3282
32,42,2.816
42,32,2.816
32,43,3.3306
43,32,3.3306
32,44,1.9373
44,32,1.9373
32,45,1.102
45,32,1.102
32,47,1.7874
47,32,1.7874
32,48,1.3839000000000001
48,32,1.3839000000000001
32,49,1.6205999999999998
49,32,1.6205999999999998
32,50,2.9535
50,32,2.9535
32,51,2.553
51,32,2.553
32,52,2.5246
52,32,2.5246
32,53,3.0456999999999996
53,32,3.0456999999999996
32,54,3.3128
54,32,3.3128
32,55,2.6453
55,32,2.6453
32,56,1.4487999999999999
56,32,1.4487999999999999
32,57,1.228
57,32,1.228
32,58,1.4487
58,32,1.4487
32,59,1.9333
59,32,1.9333
32,60,2.2153
60,32,2.2153
32,61,2.012
61,32,2.012
32,62,0.8433999999999999
62,32,0.8433999999999999
32,63,0.8937
63,32,0.8937
32,64,0.48660000000000003
64,32,0.48660000000000003
32,65,1.7682
65,32,1.7682
32,66,2.0218
66,32,2.0218
32,67,2.2824
67,32,2.2824
32,68,1.3852
68,32,1.3852
32,69,1.1825
69,32,1.1825
32,71,2.5526
71,32,2.5526
32,72,2.463
72,32,2.463
32,73,2.4977
73,32,2.4977
32,74,2.4254000000000002
74,32,2.4254000000000002
32,75,3.1369000000000002
75,32,3.1369000000000002
32,76,3.3626
76,32,3.3626
32,77,2.4108
77,32,2.4108
32,78,2.3947
78,32,2.3947
32,79,2.3891
79,32,2.3891
32,80,3.7149
80,32,3.7149
32,82,3.8278000000000003
82,32,3.8278000000000003
32,83,4.607399999999999
83,32,4.607399999999999
32,84,5.2655
84,32,5.2655
32,85,4.9878
85,32,4.9878
32,86,3.3088
86,32,3.3088
32,87,2.8282
87,32,2.8282
32,88,3.1746999999999996
88,32,3.1746999999999996
32,89,1.6555
89,32,1.6555
32,90,1.6685999999999999
90,32,1.6685999999999999
32,91,1.716
91,32,1.716
32,92,3.2083000000000004
92,32,3.2083000000000004
32,93,3.5829
93,32,3.5829
32,94,3.5108
94,32,3.5108
32,95,3.6582
95,32,3.6582
32,96,4.6125
96,32,4.6125
32,97,4.5471
97,32,4.5471
32,98,2.8230999999999997
98,32,2.8230999999999997
32,99,0.6894
99,32,0.6894
32,100,3.1098000000000003
100,32,3.1098000000000003
32,101,2.3589
101,32,2.3589
32,102,2.4466
102,32,2.4466
32,103,3.9776
103,32,3.9776
32,104,4.0362
104,32,4.0362
32,105,3.8685
105,32,3.8685
32,106,3.5193000000000003
106,32,3.5193000000000003
